Episode,Total Cost,Total Reward
4923.0,461853.77583,-123105.49233333334
4924.0,457024.6209933334,-201172.1344166668
4925.0,451058.9493166666,-118662.87086666664
4926.0,475136.1339366668,-195605.0518700001
4927.0,474272.0328766666,-53972.58678333333
4928.0,460526.48551666667,-95488.14274999998
4929.0,454980.7763933332,-65938.35438333335
4930.0,488658.0081866664,-253329.96857000008
4931.0,480668.3056099998,-191154.71779000005
4932.0,459585.25882666657,-112734.06897666666
4933.0,446509.04638666665,-40401.29235
4934.0,465384.2974233332,-72414.2313333333
4935.0,467167.3281166666,-120455.27556666666
4936.0,455150.9476166666,-78514.6594333333
4937.0,466808.5342366667,-123582.36618666668
4938.0,487456.0921099999,-141041.64523333337
4939.0,461912.04802666674,-135542.26058333335
4940.0,479934.90266333305,-131238.34554666665
4941.0,453746.4984233333,-144504.0307066667
4942.0,464012.6236533332,-150562.5831333333
4943.0,470985.8411633333,-140011.45937
4944.0,468884.1357266666,-107746.9438166667
4945.0,458957.3389733334,-76915.76325666666
4946.0,469802.4278466666,-86152.40673333334
4947.0,488567.7941133333,-89476.00706666666
4948.0,463218.08960333327,-93857.8317
4949.0,495331.8093866665,-126469.90021666665
4950.0,452179.87182666647,-183388.36955333324
4951.0,476891.9283999997,-102826.0741033333
4952.0,488023.56700666674,-54418.46281666668
4953.0,471605.6462166667,-97553.03136666666
4954.0,467009.6815466667,-147373.05027666662
4955.0,460472.3097399997,-124451.02463333328
4956.0,502213.9434433333,-151264.63254333337
4957.0,502329.18778,-169870.9143166667
4958.0,476356.7624933333,-89998.85285
4959.0,491432.4227033332,-199892.38226999991
4960.0,475139.89200666646,-151201.75490333332
4961.0,463304.34837000014,-31599.871016666668
4962.0,457890.3088333332,-51048.81278333334
4963.0,455163.9695,-147023.67056666667
4964.0,579565.5603733335,-273934.5224833333
4965.0,469932.0514599997,-127835.39276000008
4966.0,453624.1088033333,-67150.10583333332
4967.0,458054.69160999975,-82466.46541666664
4968.0,457341.09409999975,-52891.61021666668
4969.0,471726.27638333343,-122693.99058333336
4970.0,491904.0001333332,-124066.19826666664
4971.0,482952.1131599999,-98129.15814666664
4972.0,454498.6701566665,-37965.63151666667
4973.0,462486.4323033333,-118690.86118666665
4974.0,467626.5228166664,-88165.4357
4975.0,464962.8931699999,-86823.53934999998
4976.0,458125.0878033331,-60854.4318
4977.0,463626.0064699997,-102524.01197000004
4978.0,445562.1227766665,-109651.79408333336
4979.0,516051.4853299998,-130709.34914666665
4980.0,467168.0256966665,-108271.44331
4981.0,474745.3042333333,-91962.9715
4982.0,466639.02031333325,-72396.55365333335
4983.0,454258.85879666655,-93773.11068333332
4984.0,460714.4309299997,-68468.57475
4985.0,455881.5481166665,-92703.66624999997
4986.0,489145.9577999999,-103995.23825
4987.0,472400.3310299999,-71447.65476666667
4988.0,455039.9037733331,-77193.32069333333
4989.0,467499.9490733332,-137718.88939666664
4990.0,465587.8048966666,-118855.8595
4991.0,520513.1545366666,-110401.1952
4992.0,455889.72967999976,-92976.49233333331
4993.0,480141.22523666656,-120520.65108333329
4994.0,462396.74201999983,-99106.92376999996
4995.0,469819.95745999983,-79554.98786666668
4996.0,451760.8833833331,-87556.30989999996
4997.0,475825.2856466667,-175345.80074333333
4998.0,455533.6660166663,-54106.61911666667
4999.0,456466.67181666655,-80212.48116000001
5000.0,448647.8344966664,-62328.36661666669
5001.0,452340.3869833333,-48249.23726666667
5002.0,477590.29794,-173236.40360000002
5003.0,455780.2236399999,-105081.5109066667
5004.0,470016.21580666647,-139374.79794333334
5005.0,459054.591373333,-108605.95518333334
5006.0,474455.8452833332,-114475.00043333332
5007.0,454667.3677666666,-132120.03773666665
5008.0,465546.3948333332,-59560.705316666674
5009.0,449734.6366366666,-47965.82905000001
5010.0,459687.2551533332,-81455.75388333334
5011.0,453144.98420000006,-42664.07258333333
5012.0,511595.8694499997,-163055.52975
5013.0,480512.30359666655,-124569.6506633333
5014.0,448909.1968999998,-80607.25163333332
5015.0,469640.1022099997,-149990.72068333332
5016.0,457374.0951166666,-133750.46365000002
5017.0,459774.3032799998,-65806.15616666668
5018.0,458863.2549633334,-73707.69621666666
5019.0,494556.1906833331,-190574.3141
5020.0,456581.0013733333,-159246.35628333327
5021.0,451065.5970366665,-50369.19613333337
5022.0,553559.6661066668,-146961.1997333333
5023.0,471101.4343166667,-148809.44493333332
5024.0,478186.0713099997,-189880.93889999995
5025.0,471809.0872733333,-70419.30073000002
5026.0,466031.48941666656,-137954.84233333333
5027.0,480607.8591199999,-137228.36554333335
5028.0,471263.4688999998,-114260.66993333332
5029.0,455328.0728066665,-25299.9461
5030.0,518554.3117566666,-180555.74330333332
5031.0,447675.74610666645,-68090.82431666667
5032.0,455548.7266966665,-30693.77548333333
5033.0,452676.2944566665,-65868.41021666667
5034.0,528879.5260166667,-210429.76221666668
5035.0,482263.2778466664,-127525.05868333332
5036.0,469446.2973299999,-162464.4889166666
5037.0,483000.1728666665,-68069.949
5038.0,472679.5934166664,-172667.32864999995
5039.0,468211.4898299999,-121557.1869333333
5040.0,487780.0740833331,-204024.49146666663
5041.0,457665.9430999999,-107830.34043666668
5042.0,463846.7969266666,-162566.09990000003
5043.0,443940.2562566665,-36278.64250333334
5044.0,455522.4621366666,-129448.40839333336
5045.0,455041.1199466666,-159416.53707333328
5046.0,488527.5977899998,-139579.2828333333
5047.0,451001.1878399998,-79471.20475
5048.0,477178.12645,-121879.00516666664
5049.0,462287.0841033333,-100770.6909
5050.0,486648.1987366667,-172417.80621666665
5051.0,489719.5308966667,-68184.3078
5052.0,459435.10097999993,-94633.63268000004
5053.0,460742.9973733332,-66038.46188999999
5054.0,497035.0574566667,-162435.61683333333
5055.0,456331.6169,-131802.2919
5056.0,531305.94574,-249065.75319
5057.0,467977.1509299998,-89169.12318333334
5058.0,499699.7517133333,-158148.0829833333
5059.0,468662.5484933332,-99918.25024
5060.0,446857.3749833331,-50466.71315000001
5061.0,468963.8958,-128905.73923333334
5062.0,474932.82317,-83570.28540999998
5063.0,476601.98896999983,-160957.75507666665
5064.0,460544.3375999997,-158208.99651666667
5065.0,447505.5559666665,-75349.34616666667
5066.0,456764.6019666666,-24703.201500000006
5067.0,487225.862733333,-93986.70715
5068.0,453478.6054066664,-96444.1143766667
5069.0,472764.4826166666,-65939.48776666669
5070.0,453095.8564733332,-31929.487466666666
5071.0,460212.80169999984,-56652.4981
5072.0,449006.6599166667,-45342.4735
5073.0,467166.8255333331,-72092.55911666667
5074.0,472997.9384333333,-130275.28866666667
5075.0,470077.21178000007,-84640.50191666665
5076.0,564159.3565866665,-143472.12956666667
5077.0,455209.0622333333,-44974.831600000005
5078.0,456946.25596666685,-132274.61828333334
5079.0,455855.7108166666,-65826.47879999998
5080.0,448730.00102666655,-69605.52691666663
5081.0,464830.8333966665,-56954.31485
5082.0,458130.9352533332,-80692.0582533333
5083.0,490549.00567666633,-145983.09561666663
5084.0,484707.69638666656,-148744.21979999993
5085.0,465617.3042933331,-127959.88391666672
5086.0,472030.6726233334,-60721.40068333333
5087.0,466496.4246966663,-152154.48696000004
5088.0,502602.4860466667,-218219.53253333335
5089.0,462308.21883,-65776.41913000001
5090.0,477896.64462666656,-147602.63345999995
5091.0,453106.1935833332,-74853.47896666666
5092.0,499329.92187999975,-150746.12380666664
5093.0,446320.3407933333,-29814.62089666666
5094.0,479780.4129066665,-180256.17236666672
5095.0,461876.38823333336,-92400.84951666664
5096.0,506919.4804499998,-195631.50936666664
5097.0,474004.8202366666,-123419.7077833333
5098.0,461048.7462066666,-103362.38178333332
5099.0,451866.4682399998,-156383.21603333327
5100.0,586136.1898499998,-182431.24163333335
5101.0,463868.67747999984,-114704.45611666664
5102.0,466685.19580999983,-116608.97601000004
5103.0,455022.98388,-126717.42859666664
5104.0,470192.70171,-71789.34038333334
5105.0,483089.4478999998,-125208.28698333332
5106.0,461595.4873599998,-73452.73366666668
5107.0,448713.0540333332,-53730.63621666665
5108.0,464915.6218333334,-85017.2168
5109.0,468955.9641500001,-113748.59118333332
5110.0,456309.9413899999,-36553.20458333333
5111.0,462697.9506833334,-157340.6433
5112.0,455642.7587499999,-25898.4418
5113.0,458266.72851,-60087.43243333332
5114.0,454534.0067833332,-22741.028666666676
5115.0,457353.10787333327,-77550.43406666668
5116.0,458697.5932833332,-185546.09105
5117.0,462472.0447099999,-66106.28184333333
5118.0,465416.73973999993,-59251.23872333333
5119.0,448742.98646666657,-59553.89775
5120.0,458051.2169166668,-53769.35865
5121.0,516088.7052833332,-82979.49873333334
5122.0,476046.3570699999,-128966.35734333334
5123.0,451962.0212666666,-79907.5837166666
5124.0,485102.8425633333,-68598.2489
5125.0,479031.6275099997,-76784.65666666666
5126.0,451397.0954199998,-60239.91336666666
5127.0,455475.9672400001,-98239.27963999998
5128.0,473705.07382999983,-87752.40596666664
5129.0,473129.8717766667,-141251.82711666662
5130.0,469069.6874833332,-92189.79988333333
5131.0,458873.2398299999,-44821.589516666674
5132.0,479572.1463333333,-142249.08856666664
5133.0,465014.2938533334,-138798.36288333335
5134.0,482250.80231666646,-19444.09563333333
5135.0,459364.2605033333,-49827.27313333333
5136.0,458740.0632733334,-165129.68073333325
5137.0,502631.0364999999,-149044.36204999997
5138.0,444494.80309666647,-38436.379433333335
5139.0,480405.2522633332,-163378.21761000002
5140.0,461688.9920666665,-76285.37701333335
5141.0,459041.3598833333,-102588.27670000005
5142.0,481979.1338166665,-106779.30883333331
5143.0,457684.8224766665,-47681.84275
5144.0,453502.1918633331,-86391.03383333333
5145.0,463388.9840966667,-26467.581933333327
5146.0,472619.5693166667,-113440.72924999996
5147.0,481700.1516599997,-127185.97306666672
5148.0,483138.6172533333,-188710.44292333335
5149.0,459704.52665,-58821.47185
5150.0,457181.88669666665,-41341.22873333333
5151.0,480824.4243433333,-135061.3208966666
5152.0,455130.8755800001,-90383.05475
5153.0,462569.4367566666,-63318.63975000002
5154.0,476807.33099333313,-108190.35026
5155.0,452549.0811433333,-114860.42106666663
5156.0,449391.41971,-97780.78021666668
5157.0,464304.0224766669,-89969.04221666664
5158.0,460161.6456466665,-91386.83966666664
5159.0,468941.3526833332,-80300.57699999999
5160.0,458998.4925933336,-176096.03669999997
5161.0,465164.4879666668,-76073.08996666665
5162.0,461042.2144566666,-171527.59179666662
5163.0,507768.69692,-135606.96307333332
5164.0,488305.6123233328,-203753.0799000001
5165.0,482704.7142300001,-182726.68405666665
5166.0,460857.1955399999,-111969.40804
5167.0,486938.3695399998,-146946.13226333333
5168.0,458790.58971,-67118.54270000002
5169.0,457016.4271166666,-47792.99280666666
5170.0,453770.9167,-62878.522400000016
5171.0,447806.1028899999,-25175.488333333327
5172.0,448485.88347,-65050.4162
5173.0,446928.6981933332,-62924.2165
5174.0,484145.3170833332,-163109.9146333333
5175.0,453819.9389899999,-155781.7633666667
5176.0,457778.9713333332,-55228.66685
5177.0,499882.71894333314,-186194.42847666665
5178.0,474576.1909233332,-38485.08341666666
5179.0,460181.3119666667,-125870.57153
5180.0,448761.2320366666,-21005.256866666663
5181.0,490347.58403333335,-139992.2085
5182.0,460593.0888333332,-113151.71901666666
5183.0,454382.94861,-62256.70929999999
5184.0,478779.70540666656,-162065.33039999998
5185.0,456710.6968699999,-48494.278016666685
5186.0,449054.3384233329,-71873.31048333333
5187.0,485438.7123333333,-193851.67673333324
5188.0,453428.1662999999,-68045.0627
5189.0,450833.5283766664,-47898.27488333333
5190.0,482322.5022566666,-138963.30078333334
5191.0,452016.6822199998,-82076.32411
5192.0,520563.6144866665,-109126.00231666668
5193.0,464997.8244999999,-70281.28756666665
5194.0,459747.0628866669,-168472.0857
5195.0,501915.94151999993,-164153.8611833333
5196.0,463710.1357866668,-66715.52264999998
5197.0,458524.3422333333,-103280.02381666664
5198.0,477936.5348966665,-124060.37718333334
5199.0,455919.47589999984,-54545.39728333333
5200.0,495910.0538366664,-113511.82973333336
5201.0,488093.3151933332,-99349.10618333337
5202.0,552818.2920866667,-166680.24448333334
5203.0,453173.12836666655,-70974.86636666667
5204.0,468812.48004999984,-106332.43463333337
5205.0,478286.5940466664,-130246.77708
5206.0,468358.9633933333,-141073.0471333333
5207.0,493720.9624433333,-196999.80999
5208.0,466019.7565633334,-140612.9378
5209.0,469460.8277966665,-82420.85315000001
5210.0,505435.06266333314,-245761.2772766666
5211.0,500513.0159466667,-182046.31673333337
5212.0,470469.8298066666,-113581.17816666664
5213.0,454523.8130366667,-8468.056333333334
5214.0,477319.2502866664,-112094.08086666669
5215.0,467575.80484,-128857.9317833333
5216.0,487881.4637666664,-153044.5388
5217.0,460477.35157,-101740.09981666668
5218.0,457223.48809999984,-101855.31143333328
5219.0,461733.3426266664,-120051.99421
5220.0,457590.3792799997,-117943.11367
5221.0,455794.8222166667,-66312.14865
5222.0,456624.67201,-157058.18883333335
5223.0,448878.26233333297,-76058.30063333332
5224.0,470628.6929,-131904.91823333333
5225.0,464257.8527466666,-94980.99933333328
5226.0,450937.5553266666,-57817.46504999999
5227.0,462316.7373,-83713.13086666664
5228.0,452673.6011166666,-103826.18908333336
5229.0,488577.3462333333,-143448.9119666667
5230.0,445461.4337833332,-82059.49114999999
5231.0,474486.0713866667,-171110.98287666665
5232.0,479492.55643,-199611.9602466667
5233.0,454353.05643333314,-42204.23778333334
5234.0,447633.25798999984,-57486.98620000001
5235.0,464717.6112999997,-128030.91556666666
5236.0,457401.8527833332,-69720.40349999999
5237.0,456071.9045433332,-21801.3175
5238.0,450802.33813,-111238.64333333333
5239.0,483704.8112999999,-117338.53899999996
5240.0,454301.41478333314,-41658.01048333334
5241.0,457281.822723333,-69877.69443333334
5242.0,468285.9280966665,-76050.3910333333
5243.0,448641.6211833332,-28124.32535
5244.0,446649.6828399998,-99324.43433333334
5245.0,494254.2488666666,-140744.78785000002
5246.0,451993.2540666665,-69917.5906
5247.0,476975.5129899997,-148332.19291666668
5248.0,540064.7264466665,-146635.49761666666
5249.0,463049.7867833333,-46147.69006666668
5250.0,515883.0594866666,-142344.70381
5251.0,483952.8273966667,-100600.59126666668
5252.0,488343.2737133333,-97313.62199999996
5253.0,472281.7295499999,-132241.76771666665
5254.0,464325.88418333314,-127001.47946666664
5255.0,460704.68834999984,-53923.9727
5256.0,494389.6635666664,-152493.67441666662
5257.0,499491.2227933332,-157493.1314
5258.0,512347.9471066666,-105815.16872
5259.0,481131.4635499998,-175122.1398166667
5260.0,459371.97084999975,-47705.96721666666
5261.0,465555.9998999999,-71137.55521666666
5262.0,466463.36555666645,-108892.5561566666
5263.0,458286.02904999984,-164256.9524666667
5264.0,457921.0111533331,-36312.34812666666
5265.0,475664.2739766665,-133665.76273
5266.0,469779.228,-115279.76262999998
5267.0,480985.7369099999,-122331.4187833333
5268.0,452337.1253166666,-47691.26328333333
5269.0,455505.4740833333,-32333.823649999995
5270.0,449654.40998333314,-28164.9023
5271.0,454172.77135,-52990.47281666667
5272.0,481269.8219299999,-140208.01898000002
5273.0,485553.9191299999,-199376.8847833333
5274.0,446781.4818999999,-17271.21278333333
5275.0,504616.6064,-168543.86898333332
5276.0,486948.7547766664,-203383.1590400001
5277.0,494406.02157999977,-148673.75175
5278.0,457184.4011699998,-83543.28961666668
5279.0,474333.7291833333,-127655.41999999998
5280.0,451317.8964999999,-53244.98213333334
5281.0,457091.6097333332,-50285.18706666667
5282.0,493041.0585900001,-157461.90059999994
5283.0,481617.90962,-139104.24135000003
5284.0,540918.9548799999,-177028.9029466667
5285.0,475715.7362633333,-99991.1804733333
5286.0,478613.8774333332,-123723.63173333336
5287.0,484094.5787166666,-152937.49216666663
5288.0,485666.5486899999,-106122.34629999996
5289.0,450241.2605033331,-114620.64433
5290.0,449873.4370266666,-30397.33015
5291.0,531249.2062933332,-177506.31102666663
5292.0,446958.37084666657,-116937.66253333326
5293.0,459157.8292166666,-23943.100716666664
5294.0,469853.4251633333,-105658.48363
5295.0,455745.0034833333,-101203.83985000002
5296.0,447968.8020133332,-57495.08729999999
5297.0,521772.0701833332,-171605.11841666664
5298.0,473198.1002033332,-142829.60378333327
5299.0,488112.95447000006,-235525.5631666667
5300.0,462448.3564199999,-82099.15353
5301.0,472730.66783,-99088.30338333332
5302.0,447252.2462233331,-105831.98733333337
5303.0,468143.3713933333,-97508.61632666664
5304.0,488682.13719333336,-70271.40253333333
5305.0,511036.4569766666,-170911.22333333336
5306.0,481409.75451333297,-122279.82852333334
5307.0,501635.4004766665,-169135.66773333328
5308.0,523716.9353699999,-186228.1156333333
5309.0,458838.3489566664,-89551.18341666664
5310.0,454843.2181833335,-73175.61183333333
5311.0,527596.2080366665,-172659.93735
5312.0,477270.3408199998,-71912.76895
5313.0,470080.3427366666,-158395.48109999998
5314.0,460965.4674566666,-85539.89129999999
